"DeathRate","Perc_OnlyPrivate","Perc_Private","Perc_Poverty","Perc_MarriedHouse","Avg_Cases","Mean_Male","Mean_Female","BirthRate","Perc_Married","Perc_Unemployed16","Perc_HighSchool25","Perc_HighSchool18_24","Perc_Col18_24","Perc_Bach25","Perc_Emp16","Avg_DeathPerYear","Mean_Income","IncidenceRate"
168,52.2,71.7,11.6,54.49526814,211,42.7,45.7,5.055523086,57.5,8.4,26.2,34.5,NA,20.2,58.5,76,50191,489.1
173.4,51.8,67.8,12.9,54.14650573,777,37.6,41.3,7.001795332,55.3,7.9,28.4,36.8,NA,15.7,57,291,49061,475.2
203.9,37.2,49.3,21.1,46.77488253,144,38.2,42.4,4.430147059,46.9,10,39.7,34.3,NA,5.7,44.2,62,34830,471.1
150,53.3,79.7,11.5,52.77337559,1962.667684,46.4,52.5,10.77586207,61.8,1.9,31.5,18.5,NA,16.9,59.7,9,41797,453.5494221
186.3,61.4,74.5,14.2,49.96969945,796,37,38,3.908475144,46.6,8.7,37.8,24.3,NA,16.2,60.7,323,52047,458.7
153.9,22.2,35.2,37.3,33.8123415,18,37.5,43.4,14.87889273,38.4,19.2,44.8,40.2,NA,2.7,35.6,7,27512,405.8
182.8,NA,61.7,16.2,56.75931775,56,48,49.6,5.684931507,56.1,5.9,33.2,54.2,13.6,15.4,48.3,28,41207,423.4
163.8,NA,81.8,4.9,60.15588897,249,37.2,37.9,6.401613935,59.5,4.6,27.7,31.7,NA,22.8,69.6,125,75920,315.2
181.7,57.3,76.1,11.2,54.27720441,221,40.1,44.7,6.996052811,54,5.4,39.7,37.8,38.6,14.5,58.3,91,52750,466.2
167.2,40.6,62.3,14,48.99598394,134,50.3,52,4.06430088,53,15.2,23.9,27.4,62.6,13.3,44.7,53,47964,420.3
166.8,NA,79.6,8.3,50.30612245,14,34.3,38.8,6.75,60.5,2.3,30.8,30.5,NA,14.1,63.7,5,62875,448.3
215.1,47.1,63.9,16.9,57.86113328,65,40.1,43,7.128810226,60.1,8.4,39.9,40.1,NA,6.1,52.4,28,42288,525.3
144.9,NA,66.7,11.4,51.86251311,628,47.5,50.5,4.079089924,53.6,9.8,20.2,28.8,NA,21.6,49.9,227,57118,423.9
215.9,42.5,66,17.4,52.14968153,1962.667684,49.1,52.2,3.050108932,60.3,5.3,35.3,59.7,NA,11.8,50.7,12,36471,453.5494221
236.7,48.3,67.6,14,58.13417794,61,42.1,44.6,4.799040192,61.1,4.5,35.3,27.4,NA,8.9,54.2,29,49790,517.5
207.4,NA,57.2,23.6,33.34770192,320,38.3,44.5,3.236583838,38.7,12.7,28.1,32.7,47.5,11.3,48.9,130,33646,539
185.2,NA,67.2,13.9,51.87848198,312,38.1,43,6.522329921,55,5.3,33.8,43.1,32.2,18.5,56.4,131,49056,461
213.9,45.5,58,18.8,55.69738191,162,37.9,41.4,6.089508437,55.2,12.3,37.7,39.5,NA,8.4,49.6,69,40387,500.5
161.5,61.8,81.5,8.9,52.52364454,1962.667684,42,45.2,5.656722201,55.4,3.2,37.6,28.9,NA,15.3,66.2,65,52272,453.5494221
149.9,60,75.5,8.2,57.17801166,1072,41.8,43.8,3.253269113,55.4,6.7,21.2,31.9,46,27.6,56.8,381,66560,441.8
151.9,64.5,82.6,7.3,59.18867411,55,43.8,46.6,2.630005977,62.8,3.2,29.7,41.4,NA,15.6,63.2,17,74047,482
156.6,NA,79.6,9.9,60.31899468,95,41.7,45.1,4.203691046,63.6,4,40.8,43.7,NA,11.1,NA,37,52273,444.5
131.2,28.6,34.8,34.5,52.47363684,1348,29.2,33,6.202803162,48.9,10,24,33.7,NA,11.8,49.5,490,32215,368.1
162.6,65.3,81.2,10.5,59.58385876,29,46.6,46,4.337050805,58.8,1.8,33.9,36.4,35.3,15.6,64.5,11,57148,459.6
178,53.9,79,10.9,55.52788845,32,49.6,52.6,7.244318182,64.8,1.3,33.8,25.9,NA,15.6,58.5,17,51470,405.2
136.9,61.1,74.1,8.6,58.61317052,25,40.4,41.1,6.235912847,58,1.7,28.4,24.7,NA,15.4,61.5,11,58425,305.1
176.8,55.5,71.9,11.9,52.09427184,316,38.3,43.3,4.992503748,53.8,5.5,36.6,37.1,NA,15.3,64.9,141,50243,420.9
148.2,NA,69.7,9.7,71.40009965,1962.667684,34.3,37,4.250386399,68,3,35.6,29,NA,12.7,64.4,10,59773,453.5494221
191.1,NA,58,16.4,58.00421644,106,39.7,44.6,6.038978864,58.1,5.6,35.9,40,NA,11.7,57.5,51,41872,428
223.4,43.7,59.7,21.9,49.41654648,176,37.8,41.5,3.651138835,47.5,11,32.4,35.6,46.3,9,41.3,106,38528,367.3
261,33.6,44.8,26.8,55.49945907,88,39.2,40.5,6.838709677,59.2,12.3,43.4,32.5,NA,4.3,37.3,40,29090,561.4
170.9,59.4,75.7,14.5,45.50658271,705,33.9,35.6,5.535521096,46,6.6,32.7,21.3,63.5,17.9,62.8,261,51331,488.7
189.1,45.8,62.5,15.5,52.61361092,257,39.3,40.8,2.876060418,55.2,6.6,38.9,34.7,NA,12.8,53.8,114,42967,441.8
194.4,52.5,69.3,18.7,50.13726303,529,39.4,42.7,5.10978957,52.4,7.1,34.1,24.5,NA,12.8,NA,238,41324,449.5
194.7,42.3,59.4,17.7,51.19917323,428,42.2,44.9,3.90120498,53,8.7,42.6,50.2,33.7,9.8,49.8,183,36740,469.7
159.1,47.2,55.8,18.2,48.72735839,2305,35.1,37.9,4.533343875,44.3,8.6,34.8,32.8,NA,17.1,57.8,827,58030,448.4
217.1,43.2,57.8,20.3,54.15959253,82,41,46.2,4.558176729,57.3,7.7,43.2,63.6,26.4,8.4,50.8,34,36255,538.7
175.2,47.4,66.7,15.9,54.75380077,82,41.2,46.3,4.476930105,50.2,10.3,31.4,28.5,NA,11.4,39.2,29,45773,489.6
147.7,60.4,70.7,12.5,48.34346322,6282,36.2,38.1,5.014712267,47.8,8.3,18.5,24.5,NA,25,60.8,2236,76996,413.4
188.8,57.5,71.7,13.5,55.02568893,888,38.6,40.7,5.540748334,54.3,7.2,37.2,32,NA,14.9,61.2,349,57308,478.5
176.4,50.9,65,16.2,52.05061305,796,39.4,41.9,4.107398367,51.7,8.2,30.3,34.4,NA,14.6,56.9,319,45080,444.3
196.1,48.9,64.3,17.2,50.32891189,150,37.8,40.1,5.293680297,48.6,8.8,46.9,47.2,NA,7.4,51.8,64,41302,482.6
160.8,57.1,67.8,11.8,50.37632996,1940,37.1,40.5,4.236255854,46.6,9.4,24.1,24.9,53.6,23.6,59.4,729,56443,427.8
230.1,43.9,66,17.5,57.02592087,88,42.9,44,2.998236332,57.4,10.1,42,47.3,39.2,8.1,45,39,41590,514.7
158.4,NA,78.2,8.7,55.2736352,187,41.3,43.2,5.46031746,56.7,3.5,39,40.9,36.1,14.8,67.6,74,53328,420
180.3,55.5,68.4,17.2,46.38007941,1337,35.3,37.6,5.453791069,46.6,8.5,31.2,31.9,NA,16.9,58.7,550,46388,459.6
145.6,54.8,78.6,10.4,55.75048733,1962.667684,47.8,51.6,6.786941581,61.2,3.7,38.3,33.7,NA,13.6,60.8,20,48245,453.5494221
177.3,60.6,75,7.8,55.03236361,1962.667684,37.8,40.4,5.876216968,53.6,7.3,37.8,42.5,NA,12.8,NA,72,65342,453.5494221
183.7,38,52.2,18.6,49.61181594,164,39,42.6,4.602721317,51.8,8.3,37,49,NA,10.6,51.4,66,40862,466.6
172.8,50,65.3,13.5,59.31461903,180,43.3,46.1,5.228870221,58.4,7.1,47.5,44.1,NA,6.7,55,67,46177,472.5
190.6,NA,54.8,23.9,42.24678817,56,43.7,48.2,4.063068526,45,5,38.8,36.3,NA,9.1,41.6,27,29069,412.7
193.1,65.6,83,6.9,61.33661337,140,40.4,42.4,7.938902508,62,3.8,32.1,36,NA,16.9,NA,59,66522,478
195.3,40.4,56.6,20.6,51.52057245,28,44,48.3,6.818181818,49.4,18.1,34.3,42.3,NA,8.2,43,13,37331,416.4
165.3,61.6,73.3,9.9,52.72049671,3438,36.6,38.7,4.729251068,52.1,7.5,24.3,33.3,NA,20.9,62.1,1118,71890,493.4
157.5,58.1,71.3,12.2,46.28481184,5129,38.2,41.7,5.248472648,46.8,9.3,27.1,26.6,NA,20.5,60.7,1741,65809,486.8
185.1,51.7,66.8,19,52.43500867,150,33.9,36.9,8.008741483,48.5,9.6,49.2,29.9,56.3,7.2,54.7,65,45195,433.4
130.4,NA,80.4,9.8,54.91502067,1962.667684,42.7,44.3,7.996051333,59.4,3.2,34.8,28,NA,14.2,66,22,53700,453.5494221
169.5,51.1,68.2,12,51.45951036,32,43,44,3.388278388,53.9,9.4,49.4,39.3,NA,8.9,57.1,13,51584,459.2
173.5,35,49.7,23.7,53.87484459,30,37.5,37.1,4.490106545,57,8,29.1,33.2,45.5,12.9,56.1,15,36898,376.7
203.2,46.9,61.7,21.5,47.3540756,625,40.5,43.4,6.447299298,48.2,8.9,44.9,41.9,30.3,8.9,50.7,263,39757,498.3
177.8,57.8,73,10.6,52.19885742,562,40.3,42.5,4.84544324,53.9,7.6,36.9,41.2,NA,13.3,60,230,51868,449.5
193.9,59.6,72.7,10.1,53.63939343,646,34.8,37,4.636235598,52.3,7.6,29.9,27.7,46,15.7,64.3,281,58479,428.8
161,48.1,59.3,14.9,51.68165168,40,38,41.9,13.23328786,54.8,5.9,38.5,33,NA,9.5,54.3,17,46394,389.8
168.7,35,59,14.9,55.48879131,149,55.8,56.8,5.130927105,59,5.8,27.2,42,NA,19.4,44.1,68,45096,395.8
182.3,51.4,69.1,11.8,59.75090134,51,39.9,43,5.897114178,62.2,5.4,41.2,32.4,NA,12.7,58.8,20,54107,478.7
174.5,58.2,72.8,10,60.30637328,432,37.8,39.7,5.259595862,59.6,5.5,33.1,36.9,41,16.8,60.4,170,56465,445.5
154.6,37.2,64.7,18.7,49.64669739,583,38.2,41.8,5.457360828,50.4,8.7,23.4,37.9,NA,14.5,42.3,267,45025,350.1
187.4,55.5,78.6,9.1,64.63878327,14,45.6,48.8,1.38121547,64.9,5.1,34.8,55.5,NA,14.5,68.5,6,55319,445.3
153.3,38.7,51.5,21.1,47.12882509,154,39.7,42.3,5.65466173,48.8,10.5,30,45,NA,10.6,47.5,54,38530,447.6
170.1,48.6,59.8,13.9,53.14527463,891,34.1,36,7.223841918,52.2,7.4,36.9,36.1,33.3,12.3,60.5,350,50192,442.7
195.3,44.9,57.4,16.6,56.79732758,296,37.9,39.8,5.975420257,58,7.9,38.7,46,36.6,10.1,52.5,134,43466,439.8
156.6,54.7,72.8,11.3,51.03572217,442,42.1,44.8,4.989577905,55.3,6.6,39.2,39.4,NA,12.9,61.2,165,51003,452.9
153.4,NA,81.6,7.5,67.68532155,138,46.1,48.4,2.75862069,62.8,5,26.9,20.9,NA,24.3,57.3,43,86610,486.9
146.8,28.3,40.1,28.5,46.90732222,370,34.5,37,7.96636424,45,19.8,29.5,36.4,NA,9,39.7,167,35457,325.3
157.9,72.2,84.1,5.9,62.98229565,238,38.4,39.8,4.330985915,62,3.1,33.8,27.9,NA,20.6,69.4,79,68430,474.1
185.5,56.8,75.5,10.4,60.16096579,65,47.6,47.8,4.111531191,59.5,6.6,28.6,37.5,NA,23.1,56.2,25,61575,445.4
140.3,NA,63.1,15.8,55.02419584,51,43.9,46,4.179104478,57,5.9,48.7,37.1,NA,9.7,55.4,18,41376,422.7
165.1,42,62,17.5,50.94115316,170,45.4,50.2,5.352172982,52.2,7.8,34.6,35.6,NA,13.4,46,67,41662,432.2
161.7,NA,69.8,15.1,50.25776603,98,36.7,41,6.529752501,55.7,2.9,33.3,32.7,27.9,15.6,66,40,49583,424.4
184.1,NA,78.3,9.3,47.69150052,1034,41.4,45.2,5.275186191,49.7,8.2,28.6,29.7,NA,19.4,63.2,410,61923,491.8
218.9,28.9,40.8,26.1,46.88756943,82,41.4,44.4,5.094207955,48.4,10.2,42,56.5,NA,6.7,41.6,40,28086,460.3
156.6,37.4,59.7,15.6,50.73231503,1373,49.9,52.7,4.975284763,53.5,10,25.6,29.5,NA,16.1,44.6,595,44145,389.4
180.6,NA,64.3,16.5,51.88659315,370,40.6,42.9,4.858604091,51.5,12.2,34.3,33.4,NA,11.4,NA,138,41921,495.6
182.9,47.9,58.4,13.5,55.2130898,28,32.7,33.4,7.146724418,55.5,2.5,31.2,32,NA,9.3,58.5,13,55493,383
178.4,43.3,59.6,14.5,53.77892031,159,40.6,42.3,6.10380117,52.8,6.9,34.5,32.1,NA,12.2,57.2,60,48368,495.3
141.4,NA,73.1,12.8,56.00375235,1962.667684,41.3,42.4,3.783783784,60,4,26.9,15,NA,17.9,NA,6,46318,453.5494221
210.1,46.9,62.2,16.4,51.72605791,83,41.1,43.2,6.944,51.9,12.9,42.2,64.3,NA,10.1,51.3,37,41068,469.4
180.5,46.1,60.3,15.3,57.34660926,244,38.1,39.3,6.010723356,53.7,7.7,34,36.2,38,10.1,49.1,94,40994,477
144.6,43.2,74.4,23.3,54.69448584,11,58.6,55,1.754385965,60.6,8.5,36.1,22.2,NA,10.7,46.7,4,33387,375
199.4,43.1,56.7,24.1,37.397312,1401,34.8,38.4,5.272379222,39.3,7,32.9,30.3,40.4,15,NA,577,39812,492.8
136,NA,77.7,26.2,43.16363273,207,28,31.4,2.832748693,38.9,9.5,20.4,15.5,75.2,21.2,51.9,69,41942,414
171.1,43.4,60.1,16.7,49.88060494,1962.667684,42.1,46.1,6.210826211,53.2,6.5,36.8,34.4,NA,9.9,56.2,23,39764,453.5494221
171.7,52.7,68.1,16.2,52.40728692,104,38.8,41.6,5.736868944,47.5,6.4,39.8,23.8,NA,10.4,52.8,39,49886,492.1
145,52.9,80.7,15.2,55.04032258,38,40.6,48.3,11.87558907,50,0.9,37.5,50,NA,13.7,48,16,47987,391.4
137.3,NA,79.3,11.6,68.57473787,171,31.3,33,8.779499824,63.7,6.3,32.5,46.8,34.3,15.1,59.8,62,-999,377.6
178.1,45.9,59.2,22.3,48.20143885,71,33.8,41.1,9.297604547,43,4.8,36.3,34.7,NA,10,43.6,31,43986,424.2
173.6,52.2,68.3,14.3,56.38106082,154,40.4,42.3,5.441478439,56,8.3,45.3,35.1,NA,8.7,55.6,59,47542,470.1
177.2,NA,67.9,23,50.00646078,222,33.5,37.7,4.303337477,44.2,12.2,34.4,22.6,NA,13.6,48.9,89,41572,448.5
193.4,34.2,61.4,19,48.10896588,186,51.6,52.5,4.012841091,52.2,12.1,40,32.4,NA,10,40.4,93,37122,406.2
127.6,NA,79.2,8.8,61.28236745,1962.667684,46.3,49.3,9.393939394,65.5,2.5,25.9,34.3,NA,18.4,65,4,52394,453.5494221
185.8,NA,69.3,14.7,50.35228128,189,43.9,47.1,6.174957118,53.5,7.4,34.2,34.6,NA,11.4,53.6,91,46186,390.6
153.8,43.3,51.4,23.4,37.53039861,11217,32.8,35.8,5.227447022,40.1,10,26.2,26,NA,20.1,56.9,3824,47547,452.3
106.1,49.8,69.8,9.6,56.86868687,20,51.2,53.5,2.292993631,61,6.7,19.4,37.6,NA,30.8,56.4,7,57242,307.1
199.6,NA,75.7,10.1,55.9681182,80,40.5,44.8,5.225019069,58.8,5.7,37.2,40.7,NA,16.8,62.1,32,61388,486.6
155.8,53,65.8,15,62.64117567,183,32.9,32.9,7.30438263,58.9,7.1,29.4,41.7,38.1,12.6,59.5,68,47292,422.8
171.6,65.2,81.4,7.2,53.74561974,2768,39.2,42.6,4.910516481,50.8,8.5,29.5,34.5,41.1,23.3,61,914,80479,531.8
183.8,52.7,68.8,18.2,45.98629397,559,39.6,42.3,5.089635277,48.3,5.4,35.6,33.7,NA,12.8,53.8,214,48880,508.2
177.2,49.3,65.1,23.5,46.28352971,213,34.8,38,3.120443278,45.1,6.2,27.6,15.1,NA,17.5,51.1,84,38130,458.4
127.4,51.8,64.1,15.1,59.21402018,1962.667684,37.3,38.1,4.519774011,56.8,11.8,32.1,38.4,30.7,15.9,41,9,45629,453.5494221
205.6,NA,69.2,17,50.84227468,252,39.7,41.8,6.601566473,54.2,7.6,49.4,43.5,32.7,10.2,58.1,114,50753,460.6
171.5,56.7,69.2,14.7,47.48265193,1962.667684,33.4,35.7,6.454934329,49.8,6.9,26.8,28.8,NA,19.7,61.9,864,51175,453.5494221
184.4,52.3,69,15,50.73056692,1962.667684,36.5,40,7.404550713,51.9,7,30.5,32.3,46,12.7,55.4,85,45180,453.5494221
216.9,NA,35.8,31.6,37.72517805,61,28.9,31,6.726726727,-999,4.8,21.8,25,NA,16.1,48.9,26,35630,474.1
211.9,NA,54.7,31.4,32.83512377,67,37.8,41.2,3.731942215,34.8,13.2,35.3,34.8,29.5,10.2,40.9,28,30675,507.2
190,41.9,62.2,13.6,54.57013575,97,42.1,44.4,6.40518172,56.5,6.7,38.6,37.1,33.7,11.1,57.7,37,45709,521
179,NA,64.9,17.7,48.44605751,945,39.9,42.8,5.359859567,50.1,9.4,30.6,33.2,42.3,15.5,55,370,44145,479.8
155.8,61.8,74,23.3,37.82864464,950,29.1,30.7,3.782242355,37.8,10.6,19,15.4,NA,25.3,59.7,369,45463,390.5
206.1,NA,70,13.2,51.52350516,499,38,38.6,4.872468117,51.8,9.7,38.2,40.8,32.2,12.7,58.7,215,56737,463.1
153.5,49.3,61.5,16.8,56.16692476,844,34.4,36.6,6.393153226,52.2,7.5,28.1,36.3,NA,14.2,58.8,270,52238,482.4
167.5,NA,69.5,10,48.36130259,1085,31.7,33.4,5.994293642,47.7,6.7,24.1,34.2,NA,20.9,NA,352,75200,453.3
214,NA,46.5,27.4,46.67246629,68,38.2,43.6,5.141916907,51.6,9.4,42.1,32.8,32.8,9.2,47.5,33,32734,456.2
215.6,37.5,51.4,18.5,50.54919908,341,42,45.8,7.024390244,51.5,10,37.7,35.8,34.3,8.2,43.2,139,41401,522.6
188.6,55,73.3,11.7,52.12383009,211,37.9,41.1,6.066465257,53.5,8.4,44.2,38.1,NA,11.1,59.1,91,53026,446.9
204.1,43.4,58.4,21.3,49.75897994,103,39.1,37.9,4.34410443,45.3,15.6,37.9,27.4,NA,11.4,46.5,42,40339,506.7
166.8,NA,78.2,15.8,49.48604993,1962.667684,33.8,33.9,4.802427113,45.1,6.2,29.6,24.2,NA,18.5,66,98,49365,453.5494221
189.4,49.5,68.7,13.5,48.40940526,94,42.1,45,8.255410099,50.7,4.8,40,31.3,NA,9.5,NA,46,45979,403.8
225.4,NA,58.8,20.4,56.94623656,78,40.1,43.1,5.739599384,56.3,10.2,36.4,43.4,NA,7.9,49.8,38,35363,488.3
137,37.4,62.8,16.2,56.36203995,225,48.6,52.8,4.726613966,57.1,6.9,28.4,31.9,NA,17.4,49.1,85,44490,396.8
164.5,50.2,70.8,12.7,49.88764045,1962.667684,43.8,47.9,7.180385289,56.3,6.5,32.3,44.1,NA,15.6,59.5,9,44896,453.5494221
87.6,NA,68.3,9.7,49.62042788,66,36.5,38.5,6.966359035,49,4.7,17.2,28.5,NA,32.3,74.3,15,68352,259
194.4,50.6,70.5,12.6,51.66994106,115,46.3,48.5,4.903978052,56.1,8.1,43.3,40.6,NA,11.2,55.7,50,50750,502.6
202.2,35.1,48.4,22.5,55.45023697,22,31.5,44.1,17.26057906,48.4,16.5,30.2,20.3,NA,9.3,44.5,12,36929,385.1
192.1,58.6,70.6,29.9,40.43404785,271,27.5,28.6,2.52476505,35.1,10.9,32.3,15.7,NA,13.9,47.7,105,34216,489.6
164.6,38.6,53,20.2,51.71017427,153,32.9,36,8.130335207,50.7,6.6,34.1,35.3,NA,7.3,53.8,72,46200,353.8
158,64.9,83.1,8.9,51.40329469,53,39.9,43.1,4.19412822,54.6,2.7,25.2,19.6,NA,19.5,63,19,58995,475.3
160.3,60.6,73.1,11.8,49.8130927,1997,36.9,39.9,4.725836381,47.2,9.4,25.6,25,50.9,20.7,59.5,648,73750,504.7
174.9,55.8,71.6,14.8,56.55539429,31,38.9,41.9,7.258064516,58.1,2.6,30.4,28.7,NA,16.2,62.2,13,47224,447.1
126.4,31.4,40.2,27.1,53.31920904,19,37.2,33.9,1.424501425,52.1,10.1,36.2,33.2,37.9,6.5,53.7,5,34444,538.1
183,53.7,63.5,10.7,63.99600553,145,36.3,36.1,5.775206257,62,7.8,31.8,44.1,NA,13.4,53.9,55,77281,445.8
185.3,50.5,68.2,13.1,57.14965878,221,43.7,46.1,4.006754682,59,7.7,41,37.1,31.3,9.3,NA,85,45596,496.5
173.5,58.7,77.2,9.5,57.53755365,50,40.1,44.6,2.548476454,60.3,1.7,33,28.6,NA,16.9,64.4,23,54137,409.2
151.5,34.9,50.5,17.1,59.88361179,81,35.3,37.2,6.793917826,59.1,3.8,33.1,44.2,NA,8.9,59.9,28,44669,460.6
192.2,53.8,68,14.7,47.87181996,612,36.1,38.5,4.551301453,-999,9.8,34.1,32.2,NA,11.5,56.6,246,56326,490.4
167.3,59.1,79.4,9.2,56.49986022,47,42.1,47.7,11.30834977,60.8,4.2,39.9,24.9,NA,11.2,65.5,21,54240,399.5
217.9,37,52.1,21.9,45.32906764,156,39.8,41.9,5.373276272,47.8,13.4,42,46.4,NA,7.1,44.1,75,40512,468
155.3,65.8,75.9,11.5,51.32490011,3500,34.3,36.1,4.983090176,51.6,6.4,16.8,21.6,NA,31.2,66,1126,66950,451.4
212,NA,56.7,17.9,52.3494794,137,43,44.8,3.255738239,54,8,36.7,39.5,45.6,8,43.7,81,37378,365.4
151.5,60,73.2,10.5,53.83079507,5182,37.5,40.1,5.114550334,51.5,8.8,18.7,29.5,NA,25.2,58.9,1744,80338,456.3
186.9,54.7,75.1,13.2,55.33486122,70,43.1,47.3,9.971346705,61,5.6,35.7,34.6,36.6,14.1,61,28,49125,506.1
164.1,44.2,56.6,22.8,42.6645883,130,26.6,30.7,5.244100387,40.2,11.7,22.1,12.2,NA,16.9,53.6,48,40884,445.2
180.3,57.9,71.3,16.8,34.21626984,120,29.5,29.3,4.269052202,33.7,8.9,26.9,24.6,NA,21.2,60.4,39,51195,566.3
178,NA,60.5,23.2,46.81557501,57,40.8,44,1.811062163,45.2,7.3,51.2,42.5,40.3,3.9,44.1,21,34512,463.9
207.4,50.2,66.6,15.8,51.71667413,414,40,42.2,5.84433073,53.6,7,30.4,34.6,NA,12.5,54,179,46322,492.9
159.2,69,87.7,5.9,62.60232658,67,42.8,45.2,4.361370717,60.3,4.5,27,30.6,NA,22.4,60.7,24,84213,441.3
186.9,30.1,44,27.3,38.22078907,73,39.5,39.3,5.621925509,44.2,17.7,40.4,45.8,32.3,7.5,45.2,31,33028,455.6
213.6,40.2,51,21.5,43.94933618,184,38.8,40.4,3.7384301,43.9,8.4,37.7,33.7,NA,9.6,48.4,88,37554,438.7
195.6,45.1,62.3,21.2,46.83262121,68,39.6,43.6,8.330673476,47.7,9.7,38,37.1,NA,10,50.6,34,34445,391.8
161,45.4,63.2,20.2,49.78991597,43,43.6,49.3,6.109979633,43.3,2.2,37,46.1,NA,12.1,43.3,16,40072,462
151.2,36.7,50.6,24.2,44.50499546,38,41.8,44,4.786324786,46.8,14.2,33.4,19.7,55.8,8.3,43.9,18,34548,339
143.1,49.7,73.4,10.9,56.66372462,1962.667684,43.1,48.3,7.382550336,64.1,1.2,33.8,18.7,NA,15.9,65.1,7,52300,453.5494221
151.7,33.6,47.3,21.8,52.11106885,76,39.3,42.7,5.756929638,52.4,8.7,40.8,41.5,31.8,9.6,42.3,26,35910,442
187.4,62.7,75.6,8.8,60.48707753,90,40,41.5,6.631716907,58.5,5.4,39.4,36.6,NA,12.5,63,32,64305,514.8
202.5,NA,50.4,26.4,45.33935081,77,36.1,43.4,4.465958776,46,11.1,41,29,NA,6.6,46,39,31607,402.1
208.9,36.8,49.4,24.7,48.61986525,152,38,41.1,6.579419147,48.8,8.4,36.2,35.2,NA,8.9,47.5,68,35964,484.1
181.1,56.8,74,12.3,51.85279027,281,39.8,43.2,4.815216083,50.9,7.4,40.8,33.5,NA,9.7,54.1,87,53783,577.4
141.8,NA,65.5,17,50.84094185,94,41.8,44.5,5.775470474,53,8.7,43.8,45.4,NA,10.3,53.7,34,35345,433.8
195.3,54.4,69.9,20.2,44.97101254,211,33.5,34.2,3.144290123,43.8,9.1,31.6,17.2,NA,16.1,52.7,84,37705,501.3
185.6,50.4,63.9,19.6,50.38510482,183,39.2,42,6.483677849,51.7,6.6,40.2,37.3,NA,11.6,54.1,84,43425,408
166.4,45,60.7,14.9,62.55361267,43,36.4,43.8,6.95970696,56.9,5.6,40.5,44.1,NA,7.2,45.1,17,52030,417.2
171.1,62.2,80.4,10.3,57.52132914,41,44.7,47.3,4.356636272,60.5,1.2,42.3,21.3,NA,11.5,64.9,15,52914,520.4
-999,65.7,79.5,17.9,46.2430072,1962.667684,29.3,31,4.61118069,43.6,4.9,28.1,15.9,NA,21.6,68,100,49513,453.5494221
211.7,39.1,52.4,22.2,46.70006452,400,36.4,39,6.694613026,48.9,8.2,35.8,40.8,NA,13.2,49.6,179,41015,483.4
168.2,56.1,69.6,10.4,47.12271638,367,35.4,37.1,5.340540541,50.6,5.1,27.5,33,NA,14.5,65.7,139,57427,451
166.7,49.4,63.2,14.6,51.39821712,104,39.3,39.5,3.453598302,52.2,5.1,25.6,39.9,32,21,63.7,41,54063,431.3
181.9,NA,56.8,24,48.94355093,54,35.7,38.8,6.866002215,47.5,5.1,37.9,38.9,31.4,13.2,56.8,24,41395,464.7
222.2,40.4,56.2,15.7,48.14612868,61,45.4,45.5,5.089647195,52.3,10.1,40.8,53.5,NA,8,49.3,28,46277,468.9
202.7,49.9,61.3,23,37.74393475,4118,33.2,36.6,6.405574323,38.7,10.3,27.1,33.9,NA,18.9,58.7,1757,44015,461.5
189,NA,59,16.1,49.89663252,371,45.2,46,4.600845561,48.1,9.2,45.6,35,NA,11.9,NA,154,40120,477.6
226.5,33.1,47,30.1,52.30400334,156,41,42.8,5.618408437,55.2,12.6,36.1,28.5,NA,7.1,38,67,28574,527.4
203.2,44.5,53.5,17.4,56.02906908,309,35.9,37,6.112482007,51.5,11.5,38,38.8,NA,6.7,46,152,47123,401.7
180,50.6,69,14.9,55.80008519,109,41.4,43.8,6.710020692,59.8,5.3,34.4,27.7,NA,10,57.2,45,46839,471.7
217,36.1,53.4,21.4,49.88397759,280,42,45.1,6.526136485,50.9,9.2,44.4,49.3,NA,8.4,42.6,137,36739,457
156.9,62.7,78.8,9.5,62.82316215,494,35.4,37.6,5.223686116,57,7.1,23.8,36.1,40.8,21.6,58.1,181,68067,409.8
159.5,33.6,58.3,17.1,53.49090909,82,46.8,48.4,7.827059262,56.7,12.7,35,61.1,NA,12.3,43.9,33,41328,400
172.2,55.1,68.9,10.3,48.29027012,569,39.2,41.6,3.936336507,46.9,9.3,34.3,29,NA,13.9,61.5,229,57547,431.4
156.8,41,58.6,26.5,61.13161132,15,39.3,47,11.55660377,50.7,2.8,30.1,46.7,NA,8.2,27.8,7,40837,330.7
177.8,34.2,49.4,28.2,39.73000684,102,39.8,45.8,8.809020437,37,13.5,40.7,41.4,20,8.6,39.8,38,35385,473.5
189.5,48.2,69.6,15.8,51.39359976,98,45.6,48.6,8.070065687,54.2,5.1,36.9,34.5,NA,9.9,49.2,50,45454,401.8
140,NA,63,13.5,56.63289918,122,51.7,51.4,6.419479801,57.5,4.8,29.2,48.5,NA,15.4,51.4,45,50107,388.9
203.4,42,58.8,20.1,52.95556028,148,43.3,44.7,5.871779509,52.7,9.6,33.7,33.5,NA,6.8,45.3,67,35528,454.6
154.6,69,85.3,7.8,63.98957775,168,38.4,41.1,6.184443536,63.3,3.4,42.8,31.8,41.8,11.9,66.8,64,56519,425.6
245.2,46.5,59.7,20.4,52.91270837,248,38.2,41.3,7.105682422,44.5,4.3,36.9,51.2,NA,7.5,41.4,156,42471,394.3
